projectname,packagename,classqualifiedname,classname,ori_package,tar_package,ori_CBO,ori_MPC_max,ori_MPC_ave,ori_MPC_sum,tar_CBO,tar_MPC_max,tar_MPC_ave,tar_MPC_sum
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.learning,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.licenceplaterecognition,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.matrixmlp,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.model.errorestimation,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.model.modelselection,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.model.sampling,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.samples.stockmarket,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.contrib.samples.timeseries,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core,1,2,0.153846154,2,1,6,1.2,6
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.data,1,2,0.153846154,2,2,2,1.333333333,4
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.events,1,2,0.153846154,2,1,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.exceptions,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.input,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.learning,1,2,0.153846154,2,3,2,1.25,5
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.learning.error,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.learning.stop,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.core.transfer,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.eval,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.eval.classification,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.imgrec,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.imgrec.filter,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.imgrec.filter.impl,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.imgrec.image,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.imgrec.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet,1,2,0.153846154,2,1,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet.comp,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet.comp.layer,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet.comp.neuron,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet.learning,1,2,0.153846154,2,2,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet.learning.kmeans,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.nnet.learning.knn,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.ocr,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.ocr.filter,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.ocr.properties,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.ocr.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.ocr.util,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.ocr.util.histogram,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.adalineDigits,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.brestCancer,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.cifar10,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.convolution,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.convolution.mnist,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.convolution.util,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.crossval,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.diabetes,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.eval,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.evaluation,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.evaluation.optimization,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.forestCover,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.germanCreditData,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.ionosphere,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.mnist.learn,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.mnist.master,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.mnist.test,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.norm,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.samples.segmentChallenge,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util.benchmark,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util.data.norm,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util.data.sample,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util.io,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util.plugins,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.LensesClassificationSample,LensesClassificationSample,org.neuroph.samples.uci,org.neuroph.util.random,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.adapters.jml,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.adapters.weka,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.autotrain,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.bpbench,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.graphml,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.learning,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.licenceplaterecognition,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.matrixmlp,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.model.errorestimation,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.model.modelselection,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.model.sampling,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.samples.stockmarket,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.contrib.samples.timeseries,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core,1,2,0.153846154,2,1,6,1.2,6
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.data,1,2,0.153846154,2,2,2,1.333333333,4
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.events,1,2,0.153846154,2,1,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.exceptions,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.input,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.learning,1,2,0.153846154,2,3,2,1.25,5
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.learning.error,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.learning.stop,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.core.transfer,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.eval,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.eval.classification,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.imgrec,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.imgrec.filter,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.imgrec.filter.impl,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.imgrec.image,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.imgrec.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet,1,2,0.153846154,2,1,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet.comp,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet.comp.layer,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet.comp.neuron,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet.learning,1,2,0.153846154,2,2,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet.learning.kmeans,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.nnet.learning.knn,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.ocr,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.ocr.filter,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.ocr.properties,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.ocr.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.ocr.util,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.ocr.util.histogram,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.adalineDigits,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.brestCancer,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.cifar10,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.convolution,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.convolution.mnist,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.convolution.util,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.crossval,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.diabetes,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.eval,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.evaluation,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.evaluation.optimization,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.forestCover,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.germanCreditData,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.ionosphere,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.mnist.learn,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.mnist.master,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.mnist.test,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.norm,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.samples.segmentChallenge,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util.benchmark,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util.data.norm,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util.data.sample,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util.io,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util.plugins,1,2,0.153846154,2,0,0,0,0
neuroph,org.neuroph.samples.uci,org.neuroph.samples.uci.PredictingPokerHandsSample,PredictingPokerHandsSample,org.neuroph.samples.uci,org.neuroph.util.random,1,2,0.153846154,2,0,0,0,0
